year,hs_version,source_country_iso3c,exporter_iso3c,consumer_iso3c,dom_source,sciname,habitat,method,consumption_source,sciname_hs_modified,consumption_live_t
2010,HS07,IDN,IDN,FRA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,29.789306252787
2010,HS07,IDN,IDN,FRA,domestic,lamnidae,marine,capture,foreign,lamnidae,0.949882248223477
2010,HS07,IDN,IDN,FRA,domestic,mobulidae,marine,capture,foreign,mobulidae,3.08114756030885
2010,HS07,IDN,IDN,FRA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,4.26043414330201
2010,HS07,IDN,IDN,FRA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,14.4297210914466
2010,HS07,IDN,IDN,FRA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,3.5718517725134
2010,HS07,IDN,IDN,FRA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,3.27216097600252
2010,HS07,IDN,IDN,FRA,domestic,squalidae,marine,capture,foreign,squalidae,0.390192361483028
2010,HS07,IDN,IDN,GBR,domestic,alopias,marine,capture,foreign,alopias,3.06874968343265
2010,HS07,IDN,IDN,GBR,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,5.55400885621699
2010,HS07,IDN,IDN,GBR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,8.90719717166981
2010,HS07,IDN,IDN,GBR,domestic,mobulidae,marine,capture,foreign,mobulidae,0.572825321455212
2010,HS07,IDN,IDN,GBR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.752769931623716
2010,HS07,IDN,IDN,GBR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,3.99215655621555
2010,HS07,IDN,IDN,GBR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.645451994651887
2010,HS07,IDN,IDN,GBR,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.62739266142743
2010,HS07,IDN,IDN,GHA,domestic,alopias,marine,capture,foreign,alopias,1.20473261532557
2010,HS07,IDN,IDN,GHA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,1.18603020076423
2010,HS07,IDN,IDN,GHA,domestic,mobulidae,marine,capture,foreign,mobulidae,0.268726170759767
2010,HS07,IDN,IDN,GHA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.373849721312996
2010,HS07,IDN,IDN,GHA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,1.29629657474265
2010,HS07,IDN,IDN,GHA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.307545849511963
2010,HS07,IDN,IDN,GHA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.327769722539509
2010,HS07,IDN,IDN,GRC,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.428250594366148
2010,HS07,IDN,IDN,HRV,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.372422751588953
2010,HS07,IDN,IDN,HRV,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.444868303111782
2010,HS07,IDN,IDN,IRN,domestic,alopias,marine,capture,foreign,alopias,136.763689749959
2010,HS07,IDN,IDN,IRN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,259.986209410011
2010,HS07,IDN,IDN,IRN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,3.48298377885161
2010,HS07,IDN,IDN,IRN,domestic,lamnidae,marine,capture,foreign,lamnidae,20.5923678732297
2010,HS07,IDN,IDN,IRN,domestic,mobulidae,marine,capture,foreign,mobulidae,0.503615737747046
2010,HS07,IDN,IDN,IRN,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.524949522705012
2010,HS07,IDN,IDN,IRN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,130.030322061355
2010,HS07,IDN,IDN,IRN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.486414581610511
2010,HS07,IDN,IDN,IRN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,63.4556599136398
2010,HS07,IDN,IDN,IRN,domestic,squalidae,marine,capture,foreign,squalidae,13.7232905843829
2010,HS07,IDN,IDN,ISR,domestic,alopias,marine,capture,foreign,alopias,3.43945397206245
2010,HS07,IDN,IDN,ISR,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,5.76812705938691
2010,HS07,IDN,IDN,ISR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,8.48387321220171
2010,HS07,IDN,IDN,ISR,domestic,mobulidae,marine,capture,foreign,mobulidae,0.589877994188829
2010,HS07,IDN,IDN,ISR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.855344988524321
2010,HS07,IDN,IDN,ISR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,3.84681789424322
2010,HS07,IDN,IDN,ISR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.707785427009835
2010,HS07,IDN,IDN,ITA,domestic,alopias,marine,capture,foreign,alopias,2.47510769057031
2010,HS07,IDN,IDN,ITA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,4.35028823485678
2010,HS07,IDN,IDN,ITA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,10.1912263112301
2010,HS07,IDN,IDN,ITA,domestic,mobulidae,marine,capture,foreign,mobulidae,0.691817002210281
2010,HS07,IDN,IDN,ITA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,1.02093047092459
2010,HS07,IDN,IDN,ITA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,2.77104041441101
2010,HS07,IDN,IDN,ITA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.827147274027355
2010,HS07,IDN,IDN,ITA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.543936166778815
2010,HS07,IDN,IDN,JPN,domestic,alopias,marine,capture,foreign,alopias,100.74101599116
2010,HS07,IDN,IDN,JPN,domestic,alopias,marine,capture,foreign,,2.33949834725791
2010,HS07,IDN,IDN,JPN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,140.292581085288
2010,HS07,IDN,IDN,JPN,domestic,carcharhinidae,marine,capture,foreign,,3.41154233979396
2010,HS07,IDN,IDN,JPN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,307.211928358029
2010,HS07,IDN,IDN,JPN,domestic,dasyatidae,marine,capture,foreign,,5.73350730709154
2010,HS07,IDN,IDN,JPN,domestic,lamnidae,marine,capture,foreign,lamnidae,6.50999849560266
2010,HS07,IDN,IDN,JPN,domestic,mobulidae,marine,capture,foreign,mobulidae,27.7925674013374
2010,HS07,IDN,IDN,JPN,domestic,myliobatidae,marine,capture,foreign,myliobatidae,40.3508076444477
2010,HS07,IDN,IDN,JPN,domestic,myliobatidae,marine,capture,foreign,,0.551638440995947
2010,HS07,IDN,IDN,JPN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,111.918946754372
2010,HS07,IDN,IDN,JPN,domestic,prionace glauca,marine,capture,foreign,,2.63747878478511
2010,HS07,IDN,IDN,JPN,domestic,pristidae,marine,capture,foreign,pristidae,0.136886190372415
2010,HS07,IDN,IDN,JPN,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.905487418360495
2010,HS07,IDN,IDN,JPN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,32.9457888204437
2010,HS07,IDN,IDN,JPN,domestic,rhynchobatus australiae,marine,capture,foreign,,0.457687049519124
2010,HS07,IDN,IDN,JPN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,23.3920994700695
2010,HS07,IDN,IDN,JPN,domestic,sphyrnidae,marine,capture,foreign,,0.487996667165843
2010,HS07,IDN,IDN,JPN,domestic,squalidae,marine,capture,foreign,squalidae,4.27317913677401
2010,HS07,IDN,IDN,JPN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,1.57843173771015
2010,HS07,IDN,IDN,KAZ,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.189206071255352
2010,HS07,IDN,IDN,KOR,domestic,alopias,marine,capture,foreign,alopias,36.5761269710931
2010,HS07,IDN,IDN,KOR,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,41.1211497270724
2010,HS07,IDN,IDN,KOR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,259.898307775603
2010,HS07,IDN,IDN,KOR,domestic,lamnidae,marine,capture,foreign,lamnidae,2.05124191848596
2010,HS07,IDN,IDN,KOR,domestic,mobulidae,marine,capture,foreign,mobulidae,11.5141412975644
2010,HS07,IDN,IDN,KOR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,18.1857984676189
2010,HS07,IDN,IDN,KOR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,41.1855609069276
2010,HS07,IDN,IDN,KOR,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.388509876558041
2010,HS07,IDN,IDN,KOR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,13.9538264722785
2010,HS07,IDN,IDN,KOR,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,7.52400140498379
2010,HS07,IDN,IDN,KOR,domestic,squalidae,marine,capture,foreign,squalidae,1.32162471921837
2010,HS07,IDN,IDN,KWT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.714424087124329
2010,HS07,IDN,IDN,LKA,domestic,alopias,marine,capture,foreign,alopias,17.6743362592278
2010,HS07,IDN,IDN,LKA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,22.5762878751498
2010,HS07,IDN,IDN,LKA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,46.1962165931499
2010,HS07,IDN,IDN,LKA,domestic,lamnidae,marine,capture,foreign,lamnidae,2.5090949371412
2010,HS07,IDN,IDN,LKA,domestic,mobulidae,marine,capture,foreign,mobulidae,2.10903627854431
2010,HS07,IDN,IDN,LKA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,3.38274978486827
2010,HS07,IDN,IDN,LKA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,18.2508861745529
2010,HS07,IDN,IDN,LKA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,2.78841197985138
2010,HS07,IDN,IDN,LKA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,8.81146982789865
2010,HS07,IDN,IDN,LKA,domestic,squalidae,marine,capture,foreign,squalidae,1.39176350816391
2010,HS07,IDN,IDN,LKA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.7709503767067
2010,HS07,IDN,IDN,MEX,domestic,alopias,marine,capture,foreign,alopias,5.25840451479008
2010,HS07,IDN,IDN,MEX,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,6.65110179866843
2010,HS07,IDN,IDN,MEX,domestic,dasyatidae,marine,capture,foreign,dasyatidae,14.4748523216123
2010,HS07,IDN,IDN,MEX,domestic,mobulidae,marine,capture,foreign,mobulidae,0.4949118540864
2010,HS07,IDN,IDN,MEX,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.715798723619016
2010,HS07,IDN,IDN,MEX,domestic,prionace glauca,marine,capture,foreign,prionace glauca,5.96345264333472
2010,HS07,IDN,IDN,MEX,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.59676282396676
2010,HS07,IDN,IDN,MEX,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.636242641002683
2010,HS07,IDN,IDN,MSR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.186854451152788
2010,HS07,IDN,IDN,MUS,domestic,alopias,marine,capture,foreign,alopias,1.02134436821911
2010,HS07,IDN,IDN,MUS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,1.79513093742481
2010,HS07,IDN,IDN,MUS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,2.7803826186676
2010,HS07,IDN,IDN,MUS,domestic,mobulidae,marine,capture,foreign,mobulidae,0.0254805209297409
2010,HS07,IDN,IDN,MUS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.29355825382145
2010,HS07,IDN,IDN,MUS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,1.14345995212601
2010,HS07,IDN,IDN,MUS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.241244892981274
2010,HS07,IDN,IDN,MUS,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.224453320850143
2010,HS07,IDN,IDN,MYS,domestic,alopias,marine,capture,foreign,alopias,37.0168540041966
2010,HS07,IDN,IDN,MYS,domestic,alopias,marine,capture,foreign,,0.707508893485267
2010,HS07,IDN,IDN,MYS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,58.3823923703168
2010,HS07,IDN,IDN,MYS,domestic,carcharhinidae,marine,capture,foreign,,1.03171543110292
2010,HS07,IDN,IDN,MYS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,357.085237744622
2010,HS07,IDN,IDN,MYS,domestic,dasyatidae,marine,capture,foreign,,1.73392189628371
2010,HS07,IDN,IDN,MYS,domestic,lamnidae,marine,capture,foreign,lamnidae,2.62311914229613
2010,HS07,IDN,IDN,MYS,domestic,mobulidae,marine,capture,foreign,mobulidae,85.1346724251343
2010,HS07,IDN,IDN,MYS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,120.749928643965
2010,HS07,IDN,IDN,MYS,domestic,myliobatidae,marine,capture,foreign,,0.166825979360248
2010,HS07,IDN,IDN,MYS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,41.2632579031651
2010,HS07,IDN,IDN,MYS,domestic,prionace glauca,marine,capture,foreign,,0.797623857610903
2010,HS07,IDN,IDN,MYS,domestic,pristidae,marine,capture,foreign,pristidae,1.43763228940451
2010,HS07,IDN,IDN,MYS,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,5.23085865623407
2010,HS07,IDN,IDN,MYS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,97.9703556549341
2010,HS07,IDN,IDN,MYS,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,8.59319409911721
2010,HS07,IDN,IDN,MYS,domestic,squalidae,marine,capture,foreign,squalidae,1.75170466159851
2010,HS07,IDN,IDN,MYS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.392915322792403
2010,HS07,IDN,IDN,NLD,domestic,alopias,marine,capture,foreign,alopias,4.33611244287643
2010,HS07,IDN,IDN,NLD,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,7.79111541995831
2010,HS07,IDN,IDN,NLD,domestic,dasyatidae,marine,capture,foreign,dasyatidae,10.4983998339668
2010,HS07,IDN,IDN,NLD,domestic,lamnidae,marine,capture,foreign,lamnidae,0.373195446233803
2010,HS07,IDN,IDN,NLD,domestic,mobulidae,marine,capture,foreign,mobulidae,0.994373585496489
2010,HS07,IDN,IDN,NLD,domestic,myliobatidae,marine,capture,foreign,myliobatidae,1.27979040426022
2010,HS07,IDN,IDN,NLD,domestic,prionace glauca,marine,capture,foreign,prionace glauca,4.85393133799094
2010,HS07,IDN,IDN,NLD,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.11182191656529
2010,HS07,IDN,IDN,NLD,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,1.16606532267693
2010,HS07,IDN,IDN,NOR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.0207387494623225
2010,HS07,IDN,IDN,NZL,domestic,alopias,marine,capture,foreign,alopias,0.179342965674048
2010,HS07,IDN,IDN,NZL,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.206612922989889
2010,HS07,IDN,IDN,NZL,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.0774314144670147
2010,HS07,IDN,IDN,NZL,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.184719550726206
2010,HS07,IDN,IDN,PAK,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.15894218599064
2010,HS07,IDN,IDN,PAN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,2.12949526443065
2010,HS07,IDN,IDN,PAN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.102847400275091
2010,HS07,IDN,IDN,PHL,domestic,alopias,marine,capture,foreign,alopias,2.54314982698666
2010,HS07,IDN,IDN,PHL,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,4.46988016479756
2010,HS07,IDN,IDN,PHL,domestic,dasyatidae,marine,capture,foreign,dasyatidae,6.50922868984608
2010,HS07,IDN,IDN,PHL,domestic,lamnidae,marine,capture,foreign,lamnidae,0.292731348213583
2010,HS07,IDN,IDN,PHL,domestic,mobulidae,marine,capture,foreign,mobulidae,1.12194696485073
2010,HS07,IDN,IDN,PHL,domestic,myliobatidae,marine,capture,foreign,myliobatidae,1.22585384549612
2010,HS07,IDN,IDN,PHL,domestic,prionace glauca,marine,capture,foreign,prionace glauca,2.84721791190371
2010,HS07,IDN,IDN,PHL,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.13763603249578
2010,HS07,IDN,IDN,PHL,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,1.21130011474648
2010,HS07,IDN,IDN,PHL,domestic,squalidae,marine,capture,foreign,squalidae,0.202795165364033
2010,HS07,IDN,IDN,POL,domestic,alopias,marine,capture,foreign,alopias,0.445866700593442
2010,HS07,IDN,IDN,POL,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.783662330853624
2010,HS07,IDN,IDN,POL,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.936104278946571
2010,HS07,IDN,IDN,POL,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.499176117262128
2010,HS07,IDN,IDN,PRT,domestic,alopias,marine,capture,foreign,alopias,0.871206241692885
2010,HS07,IDN,IDN,PRT,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,1.80373839695813
2010,HS07,IDN,IDN,PRT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,4.41476020544689
2010,HS07,IDN,IDN,PRT,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.975370774457838
2010,HS07,IDN,IDN,QAT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1.54177242048089
2010,HS07,IDN,IDN,RUS,domestic,alopias,marine,capture,foreign,alopias,14.283569659401
2010,HS07,IDN,IDN,RUS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,23.8806838868243
2010,HS07,IDN,IDN,RUS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,40.3963301288981
2010,HS07,IDN,IDN,RUS,domestic,lamnidae,marine,capture,foreign,lamnidae,1.04872675762518
2010,HS07,IDN,IDN,RUS,domestic,mobulidae,marine,capture,foreign,mobulidae,2.28246463955918
2010,HS07,IDN,IDN,RUS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,3.39561334501026
2010,HS07,IDN,IDN,RUS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,15.5034874761074
2010,HS07,IDN,IDN,RUS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,2.7462248038889
2010,HS07,IDN,IDN,RUS,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,3.50004958853701
2010,HS07,IDN,IDN,RUS,domestic,squalidae,marine,capture,foreign,squalidae,0.696320252766598
2010,HS07,IDN,IDN,SAU,domestic,alopias,marine,capture,foreign,alopias,0.368124789106933
2010,HS07,IDN,IDN,SAU,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.576568874145088
2010,HS07,IDN,IDN,SAU,domestic,dasyatidae,marine,capture,foreign,dasyatidae,4.69170663255165
2010,HS07,IDN,IDN,SAU,domestic,mobulidae,marine,capture,foreign,mobulidae,0.133866515150878
2010,HS07,IDN,IDN,SAU,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.215606753752022
2010,HS07,IDN,IDN,SAU,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.411155322110953
2010,HS07,IDN,IDN,SAU,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.161389069994337
2010,HS07,IDN,IDN,SGP,domestic,alopias,marine,capture,foreign,alopias,34.5522266532932
2010,HS07,IDN,IDN,SGP,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,51.1666703118245
2010,HS07,IDN,IDN,SGP,domestic,dasyatidae,marine,capture,foreign,dasyatidae,404.340873165347
2010,HS07,IDN,IDN,SGP,domestic,lamnidae,marine,capture,foreign,lamnidae,8.51395214127953
2010,HS07,IDN,IDN,SGP,domestic,mobulidae,marine,capture,foreign,mobulidae,112.993291339508
2010,HS07,IDN,IDN,SGP,domestic,myliobatidae,marine,capture,foreign,myliobatidae,152.242789242886
2010,HS07,IDN,IDN,SGP,domestic,prionace glauca,marine,capture,foreign,prionace glauca,38.6546214340625
2010,HS07,IDN,IDN,SGP,domestic,pristidae,marine,capture,foreign,pristidae,2.03237768374172
2010,HS07,IDN,IDN,SGP,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,7.34335966267866
2010,HS07,IDN,IDN,SGP,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,126.220785820217
2010,HS07,IDN,IDN,SGP,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,22.3859977965929
2010,HS07,IDN,IDN,SGP,domestic,squalidae,marine,capture,foreign,squalidae,5.84597486325113
2010,HS07,IDN,IDN,SGP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.509574335713717
2010,HS07,IDN,IDN,SUR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,6.37356517828645
2010,HS07,IDN,IDN,SUR,domestic,mobulidae,marine,capture,foreign,mobulidae,0.255327098479421
2010,HS07,IDN,IDN,SUR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.411232389115566
2010,HS07,IDN,IDN,SUR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.307821585715461
2010,HS07,IDN,IDN,SVN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.405888370119899
2010,HS07,IDN,IDN,SVN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.41032984661673
2010,HS07,IDN,IDN,SVN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.289441853421561
2010,HS07,IDN,IDN,SWE,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.322191832656442
2010,HS07,IDN,IDN,SWE,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.38486621254693
2010,HS07,IDN,IDN,SWE,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.205229295459211
2010,HS07,IDN,IDN,THA,domestic,alopias,marine,capture,foreign,alopias,20.5188958146898
2010,HS07,IDN,IDN,THA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,24.4306819170117
2010,HS07,IDN,IDN,THA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1659.61077901679
2010,HS07,IDN,IDN,THA,domestic,lamnidae,marine,capture,foreign,lamnidae,8.11670555015612
2010,HS07,IDN,IDN,THA,domestic,mobulidae,marine,capture,foreign,mobulidae,69.2366657329667
2010,HS07,IDN,IDN,THA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,110.835841818644
2010,HS07,IDN,IDN,THA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,14.2027247652593
2010,HS07,IDN,IDN,THA,domestic,pristidae,marine,capture,foreign,pristidae,1.14777974155896
2010,HS07,IDN,IDN,THA,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,4.26378447232889
